Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS DISTRITO LTDA; 12.940.490/0001-95;AVENIDA JOAO WALLIG;2304;;DISTRITO MECANICOS;58105-550;DIESEL;11/09/2024;5,89;;R$ / litro;BRANCA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS DISTRITO LTDA; 12.940.490/0001-95;AVENIDA JOAO WALLIG;2304;;DISTRITO MECANICOS;58105-550;DIESEL S10;11/09/2024;5,99;;R$ / litro;BRANCA
NE;PB;CAMPINA GRANDE;W A BARRETO E CIA LTDA; 70.098.470/0003-87;RUA CONSUL JOSEPH NOUJAIM HABIB NACAD;1001;;CATOLE;58410-260;DIESEL S10;11/09/2024;5,79;;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS ANEL DO BREJO LTDA; 08.587.065/0001-97;RUA DR VASCONCELOS;127;;ALTO BRANCO;58102-501;DIESEL;11/09/2024;5,74;;R$ / litro;FEDERAL ENERGIA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS ANEL DO BREJO LTDA; 08.587.065/0001-97;RUA DR VASCONCELOS;127;;ALTO BRANCO;58102-501;DIESEL S10;11/09/2024;5,79;;R$ / litro;FEDERAL ENERGIA
NE;PB;CAMPINA GRANDE;FECHINE & ALENCAR LTDA; 04.111.497/0001-76;AVENIDA SEVERINO BEZERRA CABRAL;950;;CATOLE;58104-173;DIESEL;11/09/2024;5,75;;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;FECHINE & ALENCAR LTDA; 04.111.497/0001-76;AVENIDA SEVERINO BEZERRA CABRAL;950;;CATOLE;58104-173;DIESEL S10;11/09/2024;5,79;;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA; 01.106.085/0001-50;AVENIDA ASSIS CHATEAUBRIAND;878;;LIBERDADE;58105-000;GNV;11/09/2024;5,31;;R$ / m³;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA; 01.106.085/0001-50;AVENIDA ASSIS CHATEAUBRIAND;878;;LIBERDADE;58105-000;DIESEL;11/09/2024;5,99;;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA; 01.106.085/0001-50;AVENIDA ASSIS CHATEAUBRIAND;878;;LIBERDADE;58105-000;DIESEL S10;11/09/2024;5,99;;R$ / litro;IPIRANGA
NE;PB;SOUSA;DERIVADOS DE PETROLEO CHABOCAO LTDA; 08.320.251/0001-65;RODOVIA BR 230 KM 454;SN;A MARGEM;JARDIM BELA VISTA;58805-290;DIESEL;09/09/2024;5,99;;R$ / litro;IPIRANGA
NE;PE;ARARIPINA;POSTO BH AUTO CENTRO LTDA; 08.140.286/0001-12;RUA DIONISIO DE DEUS LIMA;57;;CENTRO;56280-000;DIESEL S10;12/09/2024;6,29;;R$ / litro;VIBRA
NE;PE;ARARIPINA;JUVENAL ANGELO & CIA LTDA; 04.965.564/0003-81;AVENIDA GOVERNADOR MUNIZ FALCAO;525;A;CENTRO;56280-000;DIESEL S10;10/09/2024;5,79;;R$ / litro;DISLUB
NE;PE;ARARIPINA;POSTO TREVO COMBUSTIVEIS EIRELI; 07.920.417/0001-11;AVENIDA FLORENTINO ALVES BATISTA;910;;CENTRO;56280-000;DIESEL S10;10/09/2024;5,95;;R$ / litro;BRANCA
NE;PE;CABO DE SANTO AGOSTINHO;M TACITO CORREIA & CIA LTDA; 08.894.271/0001-40;AVENIDA NOSSA SENHORA DO BOM CONSELHO;190;;PONTE DOS CARVALHOS;54580-430;DIESEL S10;11/09/2024;5,89;;R$ / litro;RAIZEN
NE;PE;CABO DE SANTO AGOSTINHO;POSTO SAO CRISTOVAO LTDA; 11.681.483/0001-53;RODOVIA BR-101 SUL;2336;;DISTRITO INDUSTRIAL DIPER;54503-410;GNV;11/09/2024;4,59;;R$ / m³;BRANCA
NE;PE;CABO DE SANTO AGOSTINHO;POSTO SAO CRISTOVAO LTDA; 11.681.483/0001-53;RODOVIA BR-101 SUL;2336;;DISTRITO INDUSTRIAL DIPER;54503-410;DIESEL S10;11/09/2024;5,57;;R$ / litro;BRANCA
NE;PE;CABO DE SANTO AGOSTINHO;POSTO PORTAL DE SUAPE LTDA; 05.346.818/0001-84;RODOVIA PE-60;10001;"KM: 10;";CIDADE GARAPU;54518-343;DIESEL S10;11/09/2024;5,98;;R$ / litro;VIBRA
NE;PE;CABO DE SANTO AGOSTINHO;PETRO CABO LTDA; 05.097.635/0001-72;RODOVIA PE 60;1900;;GARAPU;54518-343;GNV;11/09/2024;4,59;;R$ / m³;VIBRA
NE;PE;CABO DE SANTO AGOSTINHO;PETRO CABO LTDA; 05.097.635/0001-72;RODOVIA PE 60;1900;;GARAPU;54518-343;DIESEL S10;11/09/2024;5,57;;R$ / litro;VIBRA
NE;PE;CABO DE SANTO AGOSTINHO;PINZON COMERCIO E DERIVADOS DE PETROLEO LTDA; 04.981.730/0001-71;AVENIDA PRESIDENTE VARGAS;398;BR 101- KM 103;CABO;54515-070;DIESEL S10;11/09/2024;5,57;;R$ / litro;BRANCA
NE;PE;CABO DE SANTO AGOSTINHO;RIOJA COMERCIO DE PETROLEO LTDA; 04.556.651/0001-13;AVENIDA NOSSA SENHORA DO BOM CONSELHO;875;;PONTE DOS CARVALHOS;54580-000;GNV;11/09/2024;4,59;;R$ / m³;BRANCA
NE;PE;CABO DE SANTO AGOSTINHO;RIOJA COMERCIO DE PETROLEO LTDA; 04.556.651/0001-13;AVENIDA NOSSA SENHORA DO BOM CONSELHO;875;;PONTE DOS CARVALHOS;54580-000;DIESEL S10;11/09/2024;5,59;;R$ / litro;BRANCA
NE;PE;CABO DE SANTO AGOSTINHO;AUTO POSTO GAIBU LTDA; 02.705.909/0001-70;RODOVIA OLINDINA CAMPOS DA SILVA;3171;JARDIM GAIBU;GAIBU;54590-000;DIESEL S10;11/09/2024;5,79;;R$ / litro;BRANCA
NE;PE;CARUARU;RASSA COMBUSTIVEIS E LUBRIFICANTES LTDA; 03.466.032/0001-75;AVENIDA JOSE PINHEIRO DOS SANTOS;340;;PINHEIROPOLIS;55034-180;DIESEL S10;09/09/2024;5,85;;R$ / litro;VIBRA
NE;PE;CARUARU;POSTO PETROTURBO LTDA; 06.353.117/0004-88;RODOVIA BR 232 KM 134;700;;DISTRITO INDUSTRIAL;55002-970;DIESEL S10;10/09/2024;5,55;;R$ / litro;RAIZEN
NE;PE;CARUARU;AUTO POSTO M & J ALVES COMERCIO DE COMBUSTIVEIS LTDA; 04.140.852/0001-35;AVENIDA JOSE RODRIGUES DE JESUS;1185;;INDIANOPOLIS;55024-000;DIESEL S10;10/09/2024;5,89;;R$ / litro;BRANCA
NE;PE;CARUARU;POSTO PETROTURBO LTDA; 06.353.117/0007-20;AVENIDA BRASIL;1440;;UNIVERSITÁRIO;55016-370;DIESEL S10;10/09/2024;5,59;;R$ / litro;RAIZEN
NE;PE;CARUARU;POSTO PETROTURBO LTDA; 06.353.117/0006-40;AVENIDA RUI BARBOSA;823;;DIVINOPOLIS;55010-540;DIESEL S10;09/09/2024;5,59;;R$ / litro;RAIZEN
NE;PE;CARUARU;AUTO POSTO SAO RAIMUNDO LTDA; 06.109.313/0001-69; BR 104 KM 48;S/N;LADO ESQUERDO;T TORITAMA/CARUARU;55014-170;DIESEL S10;10/09/2024;5,59;;R$ / litro;BRANCA
NE;PE;CARUARU;POSTO PETROTURBO LTDA; 06.353.117/0001-35;RODOVIA BR 104;S/N;": KM 42.5;";ZONA RURAL;55002-970;DIESEL S10;10/09/2024;5,59;;R$ / litro;BRANCA
NE;PE;CARUARU;POSTO JOAQUIM NABUCO COMERCIO DE COMBUSTIVEIS LTDA; 06.353.103/0001-11;RUA JOAQUIM NABUCO;450;;DIVINOPOLIS;55010-420;DIESEL S10;09/09/2024;5,99;;R$ / litro;ALE
NE;PE;CARUARU;CARUATAMA COMERCIO DE PETROLEO LTDA ME; 02.151.289/0001-75;RODOVIA BR 104;S/N;KM 32;LADO DIREITO;55016-080;DIESEL S10;10/09/2024;5,54;;R$ / litro;BRANCA
NE;PE;CARUARU;POSTO DE COMBUSTIVEL X EIRELI; 05.392.094/0001-05;RUA GONCALO COELHO;273;;MAURICIO DE NASSAU;55014-020;DIESEL S10;09/09/2024;5,55;;R$ / litro;BRANCA
NE;PE;CARUARU;SAO LUCAS COMBUSTIVEIS LTDA; 03.974.618/0001-40;RUA MARIETA LIRA DE AZEVEDO;283;;KENNEDY;55036-410;DIESEL S10;09/09/2024;6,19;;R$ / litro;BRANCA
NE;PE;CARUARU;JARDIM EUROPA COMERCIO DE DERIVADOS DE PETROLEO LTDA; 08.266.975/0001-78;RUA CONEGO JULIO CABRAL;318;;JARDIM EUROPA;55012-590;DIESEL S10;10/09/2024;5,85;;R$ / litro;BRANCA
NE;PE;CARUARU;AUTO POSTO JURITY LTDA; 04.907.385/0001-26;RODOVIA BR 104;S/N;KM 60;ZONA RURAL;55014-170;DIESEL S10;10/09/2024;5,59;;R$ / litro;RAIZEN
NE;PE;CARUARU;R S PNEUS LTDA; 02.827.644/0001-83;AVENIDA JOSE MARQUES FONTES;760;;INDIANOPOLIS;55036-090;DIESEL;10/09/2024;5,79;;R$ / litro;RAIZEN
NE;PE;CARUARU;R S PNEUS LTDA; 02.827.644/0001-83;AVENIDA JOSE MARQUES FONTES;760;;INDIANOPOLIS;55036-090;DIESEL S10;10/09/2024;6,09;;R$ / litro;RAIZEN
NE;PE;GARANHUNS;ROSA ELVIRA AREIAS REGIS LTDA; 07.353.102/0001-30;PRACA DOM PEDRO II;160;;SANTO ANTONIO;55293-200;DIESEL S10;11/09/2024;5,69;;R$ / litro;BRANCA
NE;PE;GARANHUNS;LYRA & LYRA COMBUSTIVEIS LTDA; 07.396.621/0001-85;AVENIDA DUQUE DE CAXIAS;126;;HELIOPOLIS;55299-435;DIESEL S10;11/09/2024;5,59;;R$ / litro;BRANCA
NE;PE;GARANHUNS;CACULINHA COMBUSTIVEIS LTDA; 05.467.500/0001-51;RUA MARECHAL RONDON;S/N;MARGEM DA RODOVIA BR 423, KM 97,5;HELIOPOLIS;55297-100;GNV;11/09/2024;4,98;;R$ / m³;RAIZEN
NE;PE;GARANHUNS;CACULINHA COMBUSTIVEIS LTDA; 05.467.500/0004-02;RUA LUIZ BURGO;2194;;BOA VISTA;55292-260;GNV;11/09/2024;4,59;;R$ / m³;RAIZEN
NE;PE;GARANHUNS;SETE COLINAS COMBUSTIVEIS LTDA; 04.214.720/0001-00;RUA MELO PEIXOTO;280;;SANTO ANTÔNIO;55293-190;DIESEL S10;11/09/2024;5,69;;R$ / litro;VIBRA
NE;PE;GARANHUNS;POSTOS GALEGO BARROS LTDA; 03.742.945/0001-77;RODOVIA BR 424;S/N;KM 93                     Q 1 L 3/4;ZONA RURAL;55293-970;DIESEL S10;11/09/2024;5,57;;R$ / litro;BRANCA
NE;PE;JABOATAO DOS GUARARAPES;FELIX COMBUSTIVEIS PIEDADE LTDA; 09.245.202/0001-78;RUA ARAO LINS DE ANDRADE;615;;PIEDADE;54400-200;GNV;12/09/2024;4,59;;R$ / m³;RAIZEN
NE;PE;JABOATAO DOS GUARARAPES;FELIX COMBUSTIVEIS PIEDADE LTDA; 09.245.202/0001-78;RUA ARAO LINS DE ANDRADE;615;;PIEDADE;54400-200;DIESEL S10;12/09/2024;5,68;;R$ / litro;RAIZEN
NE;PE;JABOATAO DOS GUARARAPES;GUARUJA COMERCIO E DISTRIBUICAO DE PETROLEO LTDA; 01.457.180/0001-06;ESTRADA DA BATALHA;371;;PRAZERES;54315-010;GNV;12/09/2024;4,59;;R$ / m³;VIBRA
NE;PE;JABOATAO DOS GUARARAPES;GUARUJA COMERCIO E DISTRIBUICAO DE PETROLEO LTDA; 01.457.180/0001-06;ESTRADA DA BATALHA;371;;PRAZERES;54315-010;DIESEL S10;12/09/2024;5,89;;R$ / litro;VIBRA
NE;PE;JABOATAO DOS GUARARAPES;POSTO CURADAO LTDA - ME; 08.687.340/0001-44;RUA LEONARDO DA VINCI;S/N;LOTE 326;CURADO II;54220-000;GNV;12/09/2024;4,59;;R$ / m³;FEDERAL ENERGIA
NE;PE;JABOATAO DOS GUARARAPES;JL LEMOS COMBUSTÍVEL LTDA.; 07.065.530/0001-67;AVENIDA AYRTON SENNA DA SILVA;3300;;PIEDADE;54410-240;DIESEL S10;12/09/2024;5,79;;R$ / litro;IPIRANGA
NE;PE;JABOATAO DOS GUARARAPES;POSTO JARDIM PIEDADE LTDA; 06.251.430/0001-62;RUA SAO SEBASTIAO;791;;PIEDADE;54410-500;DIESEL S10;12/09/2024;5,75;;R$ / litro;BRANCA
NE;PE;JABOATAO DOS GUARARAPES;SAO MIGUEL PETROLEO LTDA.; 06.077.409/0001-92;AVENIDA BERNARDO VIEIRA DE MELO;1905;;PIEDADE;54410-000;DIESEL S10;12/09/2024;5,69;;R$ / litro;RAIZEN
NE;PE;JABOATAO DOS GUARARAPES;CEMOPEL CM PETROLEO LTDA; 69.943.686/0006-65;AVENIDA BERNARDO VIEIRA DE MELO;2750;;PIEDADE;54410-010;DIESEL S10;12/09/2024;5,69;;R$ / litro;RAIZEN
NE;PE;JABOATAO DOS GUARARAPES;POSTO FEITOSA LUZ LTDA; 05.808.470/0001-08;RODOVIA EMPRESARIO JOAO SANTOS FILHO;S/N;KM 2 34;MARCOS FREIRE;54360-040;DIESEL S10;12/09/2024;5,69;;R$ / litro;FEDERAL ENERGIA
NE;PE;JABOATAO DOS GUARARAPES;CMA PETROLEO UNIPESSOAL LTDA; 05.263.779/0001-51;AVENIDA BERNARDO VIEIRA DE MELO;5160;;CANDEIAS;54450-020;GNV;12/09/2024;4,59;;R$ / m³;RAIZEN
NE;PE;JABOATAO DOS GUARARAPES;CMA PETROLEO UNIPESSOAL LTDA; 05.263.779/0001-51;AVENIDA BERNARDO VIEIRA DE MELO;5160;;CANDEIAS;54450-020;DIESEL S10;12/09/2024;5,68;;R$ / litro;RAIZEN
NE;PE;JABOATAO DOS GUARARAPES;SANTO ALEIXO COMERCIO DE COMBUSTIVEIS LTDA; 01.389.571/0001-22;ESTRADA DA LUZ;2284;;SANTO ALEIXO;54120-050;DIESEL S10;12/09/2024;5,79;;R$ / litro;BRANCA
NE;PE;OLINDA;POSTO CAPRI COMERCIO DE PETROLEO LTDA; 07.733.200/0002-83;AVENIDA CHICO SCIENCE;72;N.SRA. DE FATIMA;BULTRINS;53030-260;DIESEL S10;10/09/2024;5,79;;R$ / litro;TDC DISTRIBUIDORA
NE;PE;OLINDA;NVM COMERCIO E DERIVADOS DE PETROLEO LTDA; 04.155.302/0001-90;AVENIDA MONTEIRO LOBATO;32;0;SANTA TEREZA;53010-360;DIESEL S10;11/09/2024;5,79;;R$ / litro;VIBRA
NE;PE;OLINDA;RIO DOCE COMÉRCIO E SERVIÇOS LTDA; 03.008.754/0001-86;AVENIDA BRASIL;2701;V ETAPA - COHAB;RIO DOCE;53150-470;DIESEL S10;09/09/2024;5,69;;R$ / litro;VIBRA
NE;PE;OLINDA;POSTOS APM LTDA.; 02.856.330/0001-09;AVENIDA GOVERNADOR CARLOS DE LIMA CAVALCANTI,;2570;;CASA CAIADA;53130-000;GNV;11/09/2024;4,59;;R$ / m³;VIBRA
NE;PE;OLINDA;POSTOS APM LTDA.; 02.856.330/0001-09;AVENIDA GOVERNADOR CARLOS DE LIMA CAVALCANTI,;2570;;CASA CAIADA;53130-000;DIESEL S10;11/09/2024;5,79;;R$ / litro;VIBRA
NE;PE;JABOATAO DOS GUARARAPES;POSTO CANCUN LTDA; 01.912.250/0001-60;AVENIDA AYRTON SENNA DA SILVA;1522;;PIEDADE;54400-020;DIESEL S10;12/09/2024;5,67;;R$ / litro;LARCO
NE;PE;OLINDA;POSTO ENSEADA DO NORTE LTDA; 00.338.804/0001-03;AVENIDA GOV CARLOS DE LIMA CAVALCANTI;2314;;CASA CAIADA;53030-260;DIESEL S10;11/09/2024;5,85;;R$ / litro;VIBRA
NE;PE;PAULISTA;MASTER POSTO LTDA; 08.349.534/0001-30;RODOVIA RODOVIA BR 101 - NORTE;58;;PARATIBE;53413-902;DIESEL S10;09/09/2024;5,59;;R$ / litro;BRANCA
NE;PE;PAULISTA;FM COMERCIO E DERIVADOS DE PETROLEO LTDA; 04.637.954/0001-60;AVENIDA SENADOR SALGADO FILHO;18;;CENTRO;53400-000;GNV;09/09/2024;4,59;;R$ / m³;VIBRA
NE;PE;PAULISTA;FM COMERCIO E DERIVADOS DE PETROLEO LTDA; 04.637.954/0001-60;AVENIDA SENADOR SALGADO FILHO;18;;CENTRO;53400-000;DIESEL S10;09/09/2024;5,79;;R$ / litro;VIBRA
NE;PE;PAULISTA;POSTO ATLANTIDA LTDA; 03.771.831/0001-55;AVENIDA ANTONIO CABRAL DE SOUZA;530;"QUADRA: 12; : NUCLEO HABITACIONAL ; : MARANGUAPE I;";MARANGUAPE I;53444-360;GNV;09/09/2024;4,59;;R$ / m³;BRANCA
NE;PE;PAULISTA;POSTO ATLANTIDA LTDA; 03.771.831/0001-55;AVENIDA ANTONIO CABRAL DE SOUZA;530;"QUADRA: 12; : NUCLEO HABITACIONAL ; : MARANGUAPE I;";MARANGUAPE I;53444-360;DIESEL S10;09/09/2024;5,59;;R$ / litro;BRANCA
NE;PE;PAULISTA;VIP POSTOS E SERVIÇOS LTDA; 02.883.979/0001-19;RUA PREFEITO JOSÉ EUSTAQUIO DE QUEIROS;220;;CENTRO;53400-000;DIESEL S10;09/09/2024;5,79;;R$ / litro;VIBRA
NE;PE;PAULISTA;POSTO CANCUN LTDA; 01.912.250/0002-41;AVENIDA JOAQUIM NABUCO;1040;;FRAGOSO;53402-105;DIESEL S10;10/09/2024;5,67;;R$ / litro;BRANCA
NE;PE;PETROLINA;TROPICAL PETROLEO LTDA; 08.941.887/0001-24;RODOVIA BR 428;S/N;;ZONA RURAL;56300-990;DIESEL;12/09/2024;5,99;;R$ / litro;PETROBAHIA
NE;PE;PETROLINA;TROPICAL PETROLEO LTDA; 08.941.887/0001-24;RODOVIA BR 428;S/N;;ZONA RURAL;56300-990;DIESEL S10;12/09/2024;5,99;;R$ / litro;PETROBAHIA
NE;PE;PETROLINA;AUTO POSTO GENE LTDA; 03.544.644/0004-81;RUA DO TAMARINDO;S/N;LOTE  13  E 14            QUADRAB;RIO CORRENTE;56312-695;DIESEL S10;10/09/2024;6,19;;R$ / litro;ALE
NE;PE;PETROLINA;POSTO IPE LTDA.; 08.106.732/0002-53;AVENIDA MONS. ANGELO SAMPAIO;499;;CENTRO;56304-919;DIESEL S10;11/09/2024;6,49;;R$ / litro;IPIRANGA
NE;PE;PETROLINA;POSTO IPE LTDA.; 08.106.732/0001-72;AVENIDA DA INTEGRACAO;1554;A;MARIA AUXILIADORA;56330-290;DIESEL;09/09/2024;6,49;;R$ / litro;IPIRANGA
NE;PE;PETROLINA;POSTO IPE LTDA.; 08.106.732/0001-72;AVENIDA DA INTEGRACAO;1554;A;MARIA AUXILIADORA;56330-290;DIESEL S10;09/09/2024;6,49;;R$ / litro;IPIRANGA
NE;PE;PETROLINA;AUTO POSTO GENE LTDA; 03.544.644/0003-09;AVENIDA MARIO RODRIGUES COELHO;880;;COHAB MASSANGANO;56310-090;DIESEL S10;12/09/2024;6,19;;R$ / litro;ALE
NE;PE;PETROLINA;AUTO POSTO CENTENARIO LTDA; 05.952.001/0002-30;AVENIDA GUARARAPES;2040A;;CENTRO;56302-000;DIESEL S10;11/09/2024;6,19;;R$ / litro;BRANCA
NE;PE;PETROLINA;POSTO AUTOVIA C-1 EIRELI; 04.900.369/0002-92;AVENIDA DA INTEGRACAO;444;;VILA EDUARDO;56328-010;DIESEL S10;12/09/2024;6,29;;R$ / litro;VIBRA
NE;PE;PETROLINA;CALIFORNIA PETROLEO LTDA; 01.084.667/0002-63; MONSENHOR ANGELO SAMPAIO;120;TERREO;CENTRO;56304-160;DIESEL S10;10/09/2024;6,19;;R$ / litro;VIBRA
NE;PE;PETROLINA;JOSE BENEDITO VIEIRA; 11.235.181/0001-51;AVENIDA SETE DE SETEMBRO;312;A;JOSE E MARIA;56320-000;DIESEL;11/09/2024;5,99;;R$ / litro;BRANCA
NE;PE;PETROLINA;JOSE BENEDITO VIEIRA; 11.235.181/0001-51;AVENIDA SETE DE SETEMBRO;312;A;JOSE E MARIA;56320-000;DIESEL S10;11/09/2024;5,99;;R$ / litro;BRANCA
NE;PE;PETROLINA;AUTO POSTO VALE DO SAO FRANCISCO LTDA; 03.939.028/0001-87;RODOVIA BR 122, KM 03;S/N;;LOTEAMENTO RECIFE;56320-700;DIESEL;12/09/2024;5,99;;R$ / litro;BRANCA
NE;PE;PETROLINA;AUTO POSTO VALE DO SAO FRANCISCO LTDA; 03.939.028/0001-87;RODOVIA BR 122, KM 03;S/N;;LOTEAMENTO RECIFE;56320-700;DIESEL S10;12/09/2024;5,99;;R$ / litro;BRANCA
NE;PE;PETROLINA;AUTO POSTO GENE LTDA; 03.544.644/0001-39;AVENIDA DA INTEGRACAO;80;QUADRA  J;KM 02;56308-340;DIESEL S10;09/09/2024;6,19;;R$ / litro;ALE
NE;PE;PETROLINA;POSTO COMBUSTIVEL NOSSA SENHORA DE FATIMA LTDA; 00.199.825/0001-87;AVENIDA DAS NACOES;170;;CENTRO;56304-360;DIESEL S10;11/09/2024;5,99;;R$ / litro;BRANCA
NE;PE;RECIFE;TORRE COMERCIO DE COMBUSTIVEIS LTDA; 04.172.512/0001-96;RUA REAL DA TORRE;954;;TORRE;50710-100;DIESEL S10;09/09/2024;5,59;;R$ / litro;SETTA DISTRIBUIDORA
NE;PE;RECIFE;M M PETROLEO LTDA; 00.935.571/0001-18;AVENIDA GOVERNADOR AGAMENON MAGALHAES;1302;;CAMPO GRANDE;52031-330;GNV;09/09/2024;4,59;;R$ / m³;VIBRA
NE;PE;RECIFE;AGUIAR COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA; 05.112.178/0001-48;RODOVIA BR-101 SUL;1999;;JARDIM SAO PAULO;50910-520;DIESEL S10;09/09/2024;5,59;;R$ / litro;RAIZEN
NE;PE;RECIFE;POSTO IBIZA LTDA; 03.281.744/0002-09;AVENIDA RECIFE;5421;;SAN MARTIN;51190-730;GNV;09/09/2024;4,59;;R$ / m³;RAIZEN
NE;PE;RECIFE;POSTO IBIZA LTDA; 03.281.744/0002-09;AVENIDA RECIFE;5421;;SAN MARTIN;51190-730;DIESEL S10;09/09/2024;5,68;;R$ / litro;RAIZEN
NE;PE;RECIFE;POSTO LEAO DA ILHA LTDA; 00.672.715/0001-90;AVENIDA ENGENHEIRO ABDIAS DE CARVALHO;125;0;MADALENA;50750-360;DIESEL S10;09/09/2024;5,65;;R$ / litro;RAIZEN
NE;PE;RECIFE;CUNHA DERIVADOS DE PETROLEO LTDA; 00.216.435/0001-78;AVENIDA MARECHAL MASCARENHAS DE MORAIS;3468;;IMBIRIBEIRA;51200-000;GNV;09/09/2024;4,59;;R$ / m³;VIBRA
NE;PE;RECIFE;MC COMERCIO DERIVADOS DE PETROLEO LTDA; 00.304.243/0001-13;AVENIDA NORTE;4390;0;TAMARINEIRA;52051-000;DIESEL S10;11/09/2024;5,79;;R$ / litro;VIBRA
NE;PE;RECIFE;AC NORTE LTDA.; 05.148.880/0001-61;AVENIDA NORTE;1002;;SANTO  AMARO;50040-200;DIESEL S10;09/09/2024;5,67;;R$ / litro;BRANCA
NE;PE;RECIFE;BRAZ PETRO COMBUSTÍVEIS LTDA; 05.002.107/0001-92;RUA SÃO MIGUEL;320;;AFOGADOS;50770-720;DIESEL S10;09/09/2024;5,59;;R$ / litro;BRANCA
NE;PE;RECIFE;J L POSTO VENDA GRANDE LTDA.; 04.706.459/0001-66;RUA ARQUITETO LUIZ NUNES;493;;IMBIRIBEIRA;51170-430;DIESEL S10;09/09/2024;5,59;;R$ / litro;IPIRANGA
NE;PE;RECIFE;POSTO CAMPEÃO LTDA.; 04.411.454/0001-06;AVENIDA DOIS RIOS;1515;;IBURA;51230-000;DIESEL S10;09/09/2024;5,65;;R$ / litro;VIBRA
NE;PE;RECIFE;POSTO PIATÃ LTDA; 04.151.191/0001-43;AVENIDA NORTE;3257;0;ROSARINHO;52041-080;DIESEL S10;09/09/2024;5,79;;R$ / litro;IPIRANGA
NE;PE;RECIFE;POSTO XINGU LTDA; 03.786.763/0001-06;RODOVIA BR 101 KN 71,9;SN;;JARDIM SAO PAULO;52050-310;DIESEL S10;09/09/2024;5,59;;R$ / litro;IPIRANGA
NE;PE;RECIFE;PETRO CAXANGA LTDA; 03.737.645/0001-08;AVENIDA CAXANGA;4335;;IPUTINGA;50720-000;GNV;09/09/2024;4,59;;R$ / m³;DISLUB
NE;PE;RECIFE;PETRO CAXANGA LTDA; 03.737.645/0001-08;AVENIDA CAXANGA;4335;;IPUTINGA;50720-000;DIESEL S10;09/09/2024;5,79;;R$ / litro;DISLUB
NE;PE;RECIFE;SIVINI PETROLEO LTDA; 02.998.548/0001-06;AVENIDA BEBERIBE;3433;;PORTO  DA  MADEIRA;52130-000;DIESEL S10;11/09/2024;5,65;;R$ / litro;BRANCA
NE;PE;RECIFE;POSTO CONCORDE LTDA.; 02.289.819/0001-46;AVENIDA ENG.DOMINGOS FERREIRA;50;;PINA;51011-050;GNV;09/09/2024;4,59;;R$ / m³;BRANCA
NE;PE;RECIFE;ESTAÇÃO DE SERVIÇOS BOA VIAGEM LTDA; 02.016.104/0001-10;RUA BARÃO DE SOUZA LEÃO;240;;BOA VIAGEM;51030-300;DIESEL S10;09/09/2024;5,89;;R$ / litro;VIBRA
NE;PE;RECIFE;POSTO CANCUN LTDA; 01.912.250/0003-22;ESTRADA DE BELEM;736;;CAMPO GRANDE;52031-000;DIESEL S10;09/09/2024;5,85;;R$ / litro;VIBRA
NE;PE;SANTA CRUZ DO CAPIBARIBE;POSTO ARAÚJO COMBUSTÍVEIS LTDA.; 05.692.294/0001-83;AVENIDA PREFEITO BRAZ DE LIRA;65;;CENTRO;55190-000;DIESEL S10;09/09/2024;5,89;;R$ / litro;VIBRA
NE;PE;SERRA TALHADA;CILZA CAROLINA DE SOUSA; 04.645.468/0001-94;AVENIDA LUIZ COSME MAGALHAES;1280;;TANCREDO NEVES;56912-225;DIESEL S10;11/09/2024;5,99;;R$ / litro;DISLUB
NE;PE;SERRA TALHADA;COMERCIAL ALTO SANTO LTDA; 10.546.745/0001-04;AVENIDA JOAO GOMES DE LUCENA;4097;;SAO CRISTOVAO;56912-000;DIESEL S10;11/09/2024;6,69;;R$ / litro;DISLUB
NE;PE;SERRA TALHADA;A P F DE LIMA SIQUEIRA & CIA LTDA; 03.855.694/0001-37;RUA JOCA MAGALHAES;533;;N S DA PENHA;56903-480;DIESEL S10;11/09/2024;5,99;;R$ / litro;VIBRA
NE;PI;PICOS;POSTO P. DA SILVA LTDA; 07.217.234/0001-34;AVENIDA SENADOR HELVIDIO NUNES;2593;;JUNCO;64600-002;DIESEL;11/09/2024;6,14;;R$ / litro;VIBRA
NE;PI;PICOS;POSTO P. DA SILVA LTDA; 07.217.234/0001-34;AVENIDA SENADOR HELVIDIO NUNES;2593;;JUNCO;64600-002;DIESEL S10;11/09/2024;6,31;;R$ / litro;VIBRA
