Regiao - Sigla;Estado - Sigla;Municipio;Revenda;CNPJ da Revenda;Nome da Rua;Numero Rua;Complemento;Bairro;Cep;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
S;PR;FOZ DO IGUACU;AUTO POSTO GRAMADO LTDA; 06.996.707/0001-86;AVENIDA GRAMADO;3636;;LOTEAMENTO JARDIM AURORA;85862-240;ETANOL;12/09/2024;3,99;;R$ / litro;BRANCA
S;PR;FOZ DO IGUACU;AUTO POSTO PORTAL DA FOZ LTDA; 05.815.156/0001-44;RUA BEIJA - FLOR;512;;PORTAL DA FOZ;85859-550;GASOLINA;09/09/2024;5,99;;R$ / litro;IPIRANGA
S;PR;FOZ DO IGUACU;AUTO POSTO PORTAL DA FOZ LTDA; 05.815.156/0001-44;RUA BEIJA - FLOR;512;;PORTAL DA FOZ;85859-550;GASOLINA ADITIVADA;09/09/2024;6,09;;R$ / litro;IPIRANGA
S;PR;FOZ DO IGUACU;AUTO POSTO PORTAL DA FOZ LTDA; 05.815.156/0001-44;RUA BEIJA - FLOR;512;;PORTAL DA FOZ;85859-550;ETANOL;09/09/2024;3,98;;R$ / litro;IPIRANGA
S;PR;FOZ DO IGUACU;COMERCIO DE COMBUSTIVEIS FLAMBOYANT EIRELI; 03.959.314/0001-04;AVENIDA CARLOS GOMES;1703;C/ RUA DI CAVALCANTI;VILA PORTES;85865-130;GASOLINA;12/09/2024;5,79;;R$ / litro;BRANCA
S;PR;FOZ DO IGUACU;COMERCIO DE COMBUSTIVEIS FLAMBOYANT EIRELI; 03.959.314/0001-04;AVENIDA CARLOS GOMES;1703;C/ RUA DI CAVALCANTI;VILA PORTES;85865-130;GASOLINA ADITIVADA;12/09/2024;5,79;;R$ / litro;BRANCA
S;PR;FOZ DO IGUACU;COMERCIO DE COMBUSTIVEIS FLAMBOYANT EIRELI; 03.959.314/0001-04;AVENIDA CARLOS GOMES;1703;C/ RUA DI CAVALCANTI;VILA PORTES;85865-130;ETANOL;12/09/2024;3,79;;R$ / litro;BRANCA
S;PR;FOZ DO IGUACU;OKLAHOMA COMERCIO DE COMBUSTIVEIS LTDA; 82.494.030/0001-66;AVENIDA JUSCELINO KUBITSCHEK;3040;;JARDIM CENTRAL;85864-000;GASOLINA;12/09/2024;6,19;;R$ / litro;IPIRANGA
S;PR;FOZ DO IGUACU;OKLAHOMA COMERCIO DE COMBUSTIVEIS LTDA; 82.494.030/0001-66;AVENIDA JUSCELINO KUBITSCHEK;3040;;JARDIM CENTRAL;85864-000;GASOLINA ADITIVADA;12/09/2024;6,43;;R$ / litro;IPIRANGA
S;PR;FOZ DO IGUACU;OKLAHOMA COMERCIO DE COMBUSTIVEIS LTDA; 82.494.030/0001-66;AVENIDA JUSCELINO KUBITSCHEK;3040;;JARDIM CENTRAL;85864-000;ETANOL;12/09/2024;3,77;;R$ / litro;IPIRANGA
S;PR;FOZ DO IGUACU;AUTO POSTO DANUBIO LTDA.; 04.413.351/0001-85;AVENIDA JUSCELINO KUBITSCHEK;3700;;VILA PEROLA;85865-000;GASOLINA;09/09/2024;6,09;;R$ / litro;IPIRANGA
S;PR;FOZ DO IGUACU;AUTO POSTO DANUBIO LTDA.; 04.413.351/0001-85;AVENIDA JUSCELINO KUBITSCHEK;3700;;VILA PEROLA;85865-000;GASOLINA ADITIVADA;09/09/2024;6,19;;R$ / litro;IPIRANGA
S;PR;FOZ DO IGUACU;AUTO POSTO DANUBIO LTDA.; 04.413.351/0001-85;AVENIDA JUSCELINO KUBITSCHEK;3700;;VILA PEROLA;85865-000;ETANOL;09/09/2024;3,87;;R$ / litro;IPIRANGA
S;PR;FOZ DO IGUACU;AUTO POSTO ABC LTDA; 01.421.962/0001-87;AVENIDA REPUBLICA ARGENTINA;2340;;LOTEAMENTO JARDIM ESMERALDA;85852-016;GASOLINA;12/09/2024;5,98;;R$ / litro;IPIRANGA
S;PR;FOZ DO IGUACU;AUTO POSTO ABC LTDA; 01.421.962/0001-87;AVENIDA REPUBLICA ARGENTINA;2340;;LOTEAMENTO JARDIM ESMERALDA;85852-016;GASOLINA ADITIVADA;12/09/2024;6,09;;R$ / litro;IPIRANGA
S;PR;FOZ DO IGUACU;AUTO POSTO ABC LTDA; 01.421.962/0001-87;AVENIDA REPUBLICA ARGENTINA;2340;;LOTEAMENTO JARDIM ESMERALDA;85852-016;ETANOL;12/09/2024;3,99;;R$ / litro;IPIRANGA
S;PR;GUARAPUAVA;BEGNINI COMERCIO DE COMBUSTIVEIS EIRELI; 09.182.266/0001-77;RUA GUAIRA;3148;;CENTRO;85010-010;GASOLINA;10/09/2024;5,49;;R$ / litro;BRANCA
S;PR;GUARAPUAVA;BEGNINI COMERCIO DE COMBUSTIVEIS EIRELI; 09.182.266/0001-77;RUA GUAIRA;3148;;CENTRO;85010-010;GASOLINA ADITIVADA;10/09/2024;5,55;;R$ / litro;BRANCA
S;PR;GUARAPUAVA;BEGNINI COMERCIO DE COMBUSTIVEIS EIRELI; 09.182.266/0001-77;RUA GUAIRA;3148;;CENTRO;85010-010;ETANOL;10/09/2024;3,79;;R$ / litro;BRANCA
S;PR;GUARAPUAVA;AUTO POSTO SALVARO II LTDA; 09.192.745/0001-74;AVENIDA PREFEITO MOACIR JULIO SILVESTRE;813;;CENTRO;85010-090;GASOLINA;10/09/2024;5,59;;R$ / litro;IPIRANGA
S;PR;GUARAPUAVA;AUTO POSTO SALVARO II LTDA; 09.192.745/0001-74;AVENIDA PREFEITO MOACIR JULIO SILVESTRE;813;;CENTRO;85010-090;GASOLINA ADITIVADA;10/09/2024;5,89;;R$ / litro;IPIRANGA
S;PR;GUARAPUAVA;AUTO POSTO SALVARO II LTDA; 09.192.745/0001-74;AVENIDA PREFEITO MOACIR JULIO SILVESTRE;813;;CENTRO;85010-090;ETANOL;10/09/2024;3,89;;R$ / litro;IPIRANGA
S;PR;GUARAPUAVA;POSTO DE COMBUSTIVEIS PLUS LTDA; 08.168.750/0001-89;RUA VICENTE MACHADO;1828;;CENTRO;85010-260;GASOLINA;10/09/2024;5,59;;R$ / litro;BRANCA
S;PR;GUARAPUAVA;POSTO DE COMBUSTIVEIS PLUS LTDA; 08.168.750/0001-89;RUA VICENTE MACHADO;1828;;CENTRO;85010-260;GASOLINA ADITIVADA;10/09/2024;5,69;;R$ / litro;BRANCA
S;PR;GUARAPUAVA;POSTO DE COMBUSTIVEIS PLUS LTDA; 08.168.750/0001-89;RUA VICENTE MACHADO;1828;;CENTRO;85010-260;ETANOL;10/09/2024;3,89;;R$ / litro;BRANCA
S;PR;GUARAPUAVA;G. DE CESARO & CIA LTDA.; 07.940.812/0001-66;RUA QUINZE DE NOVEMBRO;7049;;CENTRO;85010-000;GASOLINA;11/09/2024;5,44;;R$ / litro;BRANCA
S;PR;GUARAPUAVA;G. DE CESARO & CIA LTDA.; 07.940.812/0001-66;RUA QUINZE DE NOVEMBRO;7049;;CENTRO;85010-000;GASOLINA ADITIVADA;11/09/2024;5,55;;R$ / litro;BRANCA
S;PR;GUARAPUAVA;G. DE CESARO & CIA LTDA.; 07.940.812/0001-66;RUA QUINZE DE NOVEMBRO;7049;;CENTRO;85010-000;ETANOL;11/09/2024;3,69;;R$ / litro;BRANCA
S;PR;GUARAPUAVA;POSTO VILA BELA LTDA; 02.470.927/0001-10;AVENIDA PREF MOACIR J SILVESTRI;2490;;VILA BELA;85015-370;GASOLINA;11/09/2024;5,59;;R$ / litro;VIBRA
S;PR;GUARAPUAVA;POSTO VILA BELA LTDA; 02.470.927/0001-10;AVENIDA PREF MOACIR J SILVESTRI;2490;;VILA BELA;85015-370;GASOLINA ADITIVADA;11/09/2024;5,89;;R$ / litro;VIBRA
S;PR;GUARAPUAVA;POSTO VILA BELA LTDA; 02.470.927/0001-10;AVENIDA PREF MOACIR J SILVESTRI;2490;;VILA BELA;85015-370;ETANOL;11/09/2024;3,99;;R$ / litro;VIBRA
S;PR;GUARAPUAVA;FERLIM COMERCIO DE COMBUSTIVEIS LTDA; 01.628.563/0001-91;RUA CAPITAO VIRMOND;1785;;CENTRO;85010-120;GASOLINA;09/09/2024;5,79;;R$ / litro;VIBRA
S;PR;GUARAPUAVA;FERLIM COMERCIO DE COMBUSTIVEIS LTDA; 01.628.563/0001-91;RUA CAPITAO VIRMOND;1785;;CENTRO;85010-120;ETANOL;09/09/2024;3,99;;R$ / litro;VIBRA
S;PR;GUARAPUAVA;J M CORREA COMERCIO DE COMBUSTIVEIS LTDA; 00.917.266/0001-01;AVENIDA SEBASTIÃO DE CAMARGO RIBAS;701;;SÃO CRISTÓVÃO;85060-340;GASOLINA;10/09/2024;5,79;;R$ / litro;VIBRA
S;PR;GUARAPUAVA;J M CORREA COMERCIO DE COMBUSTIVEIS LTDA; 00.917.266/0001-01;AVENIDA SEBASTIÃO DE CAMARGO RIBAS;701;;SÃO CRISTÓVÃO;85060-340;GASOLINA ADITIVADA;10/09/2024;5,94;;R$ / litro;VIBRA
S;PR;GUARAPUAVA;J M CORREA COMERCIO DE COMBUSTIVEIS LTDA; 00.917.266/0001-01;AVENIDA SEBASTIÃO DE CAMARGO RIBAS;701;;SÃO CRISTÓVÃO;85060-340;ETANOL;10/09/2024;3,99;;R$ / litro;VIBRA
S;PR;LONDRINA;ATHENA - COMÉRCIO DE COMBUSTÍVEIS LTDA.; 07.792.986/0001-29;RUA   ANTONIO DOMINGUES DE OLIVEIRA;71;BR 369 - KM 129/130;PARQUE INDUSTRIAL ALICANTE;86087-380;GASOLINA;11/09/2024;5,99;;R$ / litro;RAIZEN
S;PR;LONDRINA;ATHENA - COMÉRCIO DE COMBUSTÍVEIS LTDA.; 07.792.986/0001-29;RUA   ANTONIO DOMINGUES DE OLIVEIRA;71;BR 369 - KM 129/130;PARQUE INDUSTRIAL ALICANTE;86087-380;GASOLINA ADITIVADA;11/09/2024;6,49;;R$ / litro;RAIZEN
S;PR;LONDRINA;ATHENA - COMÉRCIO DE COMBUSTÍVEIS LTDA.; 07.792.986/0001-29;RUA   ANTONIO DOMINGUES DE OLIVEIRA;71;BR 369 - KM 129/130;PARQUE INDUSTRIAL ALICANTE;86087-380;ETANOL;11/09/2024;3,99;;R$ / litro;RAIZEN
S;PR;PARANAVAI;POSTO SAO JOSE DE PARANAVAI LTDA; 07.191.552/0001-73;AVENIDA DISTRITO FEDERAL;574;;CENTRO;87702-240;GASOLINA;12/09/2024;6,89;;R$ / litro;BRANCA
S;PR;PARANAVAI;POSTO SAO JOSE DE PARANAVAI LTDA; 07.191.552/0001-73;AVENIDA DISTRITO FEDERAL;574;;CENTRO;87702-240;ETANOL;12/09/2024;3,85;;R$ / litro;BRANCA
S;PR;PARANAVAI;POSTO SÃO CRISTÓVÃO DE PARANAVAÍ LTDA.; 05.990.371/0001-81;AVENIDA DISTRITO FEDERAL;220;;CENTRO;87702-320;GASOLINA;12/09/2024;5,64;;R$ / litro;BRANCA
S;PR;PARANAVAI;POSTO SÃO CRISTÓVÃO DE PARANAVAÍ LTDA.; 05.990.371/0001-81;AVENIDA DISTRITO FEDERAL;220;;CENTRO;87702-320;ETANOL;12/09/2024;3,79;;R$ / litro;BRANCA
S;PR;PARANAVAI;CARVALHO & CARVALHO COMERCIAL DE COMBUSTÍVEIS LTDA.; 06.150.559/0001-84;AVENIDA PARANA;484;ESQUINA COM RUA MANOEL RIBAS;CENTRO;87704-100;GASOLINA ADITIVADA;12/09/2024;5,61;;R$ / litro;BRANCA
S;PR;PARANAVAI;CARVALHO & CARVALHO COMERCIAL DE COMBUSTÍVEIS LTDA.; 06.150.559/0001-84;AVENIDA PARANA;484;ESQUINA COM RUA MANOEL RIBAS;CENTRO;87704-100;ETANOL;12/09/2024;3,89;;R$ / litro;BRANCA
S;PR;PARANAVAI;DEL REY COMERCIAL DE COMBUSTIVEIS LTDA; 75.630.186/0001-61;RUA PERNAMBUCO;1444;;CENTRO;87705-000;GASOLINA ADITIVADA;12/09/2024;5,65;;R$ / litro;BRANCA
S;PR;PARANAVAI;DEL REY COMERCIAL DE COMBUSTIVEIS LTDA; 75.630.186/0001-61;RUA PERNAMBUCO;1444;;CENTRO;87705-000;ETANOL;12/09/2024;3,87;;R$ / litro;BRANCA
S;PR;PARANAVAI;COMERCIAL DE COMBUSTIVEIS NOROESTE - EIRELI; 77.927.473/0001-63;AVENIDA DEP HEITOR A FURTADO;5552;;JD SANTOS DUMONT;87706-000;GASOLINA;12/09/2024;6,55;;R$ / litro;RAIZEN
S;PR;PARANAVAI;COMERCIAL DE COMBUSTIVEIS NOROESTE - EIRELI; 77.927.473/0001-63;AVENIDA DEP HEITOR A FURTADO;5552;;JD SANTOS DUMONT;87706-000;GASOLINA ADITIVADA;12/09/2024;6,79;;R$ / litro;RAIZEN
S;PR;PARANAVAI;COMERCIAL DE COMBUSTIVEIS NOROESTE - EIRELI; 77.927.473/0001-63;AVENIDA DEP HEITOR A FURTADO;5552;;JD SANTOS DUMONT;87706-000;ETANOL;12/09/2024;4,09;;R$ / litro;RAIZEN
S;PR;PARANAVAI;TRICAR COMERCIAL DE COMBUSTIVEIS LTDA; 76.149.525/0001-55;AVENIDA DEPUTADO HEITOR A. FURTADO;S/N;;JD S DUMONT;87708-000;ETANOL;12/09/2024;3,89;;R$ / litro;BRANCA
S;PR;PARANAVAI;TRICAR COMERCIAL DE COMBUSTIVEIS LTDA; 76.149.525/0001-55;AVENIDA DEPUTADO HEITOR A. FURTADO;S/N;;JD S DUMONT;87708-000;GASOLINA;12/09/2024;5,64;;R$ / litro;BRANCA
S;PR;PARANAVAI;TRICAR COMERCIAL DE COMBUSTIVEIS LTDA; 76.149.525/0001-55;AVENIDA DEPUTADO HEITOR A. FURTADO;S/N;;JD S DUMONT;87708-000;GASOLINA ADITIVADA;12/09/2024;5,69;;R$ / litro;BRANCA
S;PR;TOLEDO;R GIACHINI & CIA. LTDA.; 07.413.101/0001-33;AVENIDA JOSE JOÃO MURARO;290;;CENTRO;85900-260;GASOLINA;09/09/2024;5,94;;R$ / litro;BRANCA
S;PR;TOLEDO;R GIACHINI & CIA. LTDA.; 07.413.101/0001-33;AVENIDA JOSE JOÃO MURARO;290;;CENTRO;85900-260;GASOLINA ADITIVADA;09/09/2024;5,98;;R$ / litro;BRANCA
S;PR;TOLEDO;R GIACHINI & CIA. LTDA.; 07.413.101/0001-33;AVENIDA JOSE JOÃO MURARO;290;;CENTRO;85900-260;ETANOL;09/09/2024;3,94;;R$ / litro;BRANCA
S;PR;TOLEDO;AUTO POSTO ESTRADAO LTDA; 05.954.049/0001-05;ESTRADA TOLEDO A SAO LUIZ DO OESTE;KM-01;;TREVO SAO LUIZ;85906-300;GASOLINA;09/09/2024;6,09;;R$ / litro;IPIRANGA
S;PR;TOLEDO;AUTO POSTO ESTRADAO LTDA; 05.954.049/0001-05;ESTRADA TOLEDO A SAO LUIZ DO OESTE;KM-01;;TREVO SAO LUIZ;85906-300;GASOLINA ADITIVADA;09/09/2024;6,19;;R$ / litro;IPIRANGA
S;PR;TOLEDO;AUTO POSTO ESTRADAO LTDA; 05.954.049/0001-05;ESTRADA TOLEDO A SAO LUIZ DO OESTE;KM-01;;TREVO SAO LUIZ;85906-300;ETANOL;09/09/2024;3,99;;R$ / litro;IPIRANGA
S;PR;TOLEDO;AUTO POSTO SONIR LTDA; 06.026.708/0001-06;AVENIDA PARIGOT DE SOUZA;1811;;JARDIM PORTO ALEGRE;85906-070;GASOLINA;09/09/2024;5,99;;R$ / litro;IPIRANGA
S;PR;TOLEDO;AUTO POSTO SONIR LTDA; 06.026.708/0001-06;AVENIDA PARIGOT DE SOUZA;1811;;JARDIM PORTO ALEGRE;85906-070;GASOLINA ADITIVADA;09/09/2024;6,09;;R$ / litro;IPIRANGA
S;PR;TOLEDO;AUTO POSTO SONIR LTDA; 06.026.708/0001-06;AVENIDA PARIGOT DE SOUZA;1811;;JARDIM PORTO ALEGRE;85906-070;ETANOL;09/09/2024;3,99;;R$ / litro;IPIRANGA
S;PR;TOLEDO;CONCEITO AUTO POSTO LTDA.; 04.472.774/0001-76;RUA SANTOS DUMONT;2901;;CENTRO;85900-010;GASOLINA;09/09/2024;6,39;;R$ / litro;BRANCA
S;PR;TOLEDO;CONCEITO AUTO POSTO LTDA.; 04.472.774/0001-76;RUA SANTOS DUMONT;2901;;CENTRO;85900-010;GASOLINA ADITIVADA;09/09/2024;6,49;;R$ / litro;BRANCA
S;PR;TOLEDO;CONCEITO AUTO POSTO LTDA.; 04.472.774/0001-76;RUA SANTOS DUMONT;2901;;CENTRO;85900-010;ETANOL;09/09/2024;4,29;;R$ / litro;BRANCA
S;PR;TOLEDO;AUTO POSTO RIO PARDO LTDA; 76.737.618/0001-09;AVENIDA RIO PARDO;559;CENTRO;VILA NOVA;85926-000;GASOLINA ADITIVADA;09/09/2024;6,05;;R$ / litro;IPIRANGA
S;PR;TOLEDO;AUTO POSTO RIO PARDO LTDA; 76.737.618/0001-09;AVENIDA RIO PARDO;559;CENTRO;VILA NOVA;85926-000;ETANOL;09/09/2024;3,99;;R$ / litro;IPIRANGA
S;PR;TOLEDO;AUTO POSTO TRANSYARA EIRELI; 74.090.812/0001-01;AVENIDA MINISTRO CIRNE LIMA;2265;;JARDIM COOPAGRO;85903-590;ETANOL;09/09/2024;4,49;;R$ / litro;VIBRA
S;PR;TOLEDO;AUTO POSTO TRANSYARA EIRELI; 74.090.812/0001-01;AVENIDA MINISTRO CIRNE LIMA;2265;;JARDIM COOPAGRO;85903-590;GASOLINA;09/09/2024;6,49;;R$ / litro;VIBRA
S;PR;UMUARAMA;POSTO UNIVERSITARIO MACEDO LTDA; 08.750.290/0001-00;RUA SARANDI;5031;ESQUINA COM A PRACA MASCARENHAS DE MORAES;ZONA III;87502-090;GASOLINA;11/09/2024;5,95;;R$ / litro;BRANCA
S;PR;UMUARAMA;POSTO UNIVERSITARIO MACEDO LTDA; 08.750.290/0001-00;RUA SARANDI;5031;ESQUINA COM A PRACA MASCARENHAS DE MORAES;ZONA III;87502-090;ETANOL;11/09/2024;3,96;;R$ / litro;BRANCA
S;PR;UMUARAMA;STECCA AUTO POSTO LTDA; 06.149.265/0001-32;RUA CANANEIA;1959;;JARDIM PARAISO;87503-150;GASOLINA;11/09/2024;5,94;;R$ / litro;BRANCA
S;PR;UMUARAMA;STECCA AUTO POSTO LTDA; 06.149.265/0001-32;RUA CANANEIA;1959;;JARDIM PARAISO;87503-150;ETANOL;11/09/2024;3,94;;R$ / litro;BRANCA
S;PR;UMUARAMA;CATEDRAL AUTO POSTO DE UMUARAMA LTDA; 81.463.432/0001-30;PRACA PAPA PAULO VI;2879;;CENTRO;87803-740;GASOLINA;11/09/2024;6,19;;R$ / litro;IPIRANGA
S;PR;UMUARAMA;CATEDRAL AUTO POSTO DE UMUARAMA LTDA; 81.463.432/0001-30;PRACA PAPA PAULO VI;2879;;CENTRO;87803-740;GASOLINA ADITIVADA;11/09/2024;6,39;;R$ / litro;IPIRANGA
S;PR;UMUARAMA;CATEDRAL AUTO POSTO DE UMUARAMA LTDA; 81.463.432/0001-30;PRACA PAPA PAULO VI;2879;;CENTRO;87803-740;ETANOL;11/09/2024;4,19;;R$ / litro;IPIRANGA
S;PR;UMUARAMA;AUTO POSTO ABEL LTDA; 76.368.463/0001-72;PRACA BRASILIA;2301;;ZONA VII;87503-460;GASOLINA;11/09/2024;6,29;;R$ / litro;RAIZEN
S;PR;UMUARAMA;AUTO POSTO ABEL LTDA; 76.368.463/0001-72;PRACA BRASILIA;2301;;ZONA VII;87503-460;GASOLINA ADITIVADA;11/09/2024;6,49;;R$ / litro;RAIZEN
S;PR;UMUARAMA;AUTO POSTO ABEL LTDA; 76.368.463/0001-72;PRACA BRASILIA;2301;;ZONA VII;87503-460;ETANOL;11/09/2024;4,29;;R$ / litro;RAIZEN
S;PR;UNIAO DA VITORIA;POSTO E OFICINA NUNES LTDA; 81.638.116/0001-52;AVENIDA MANOEL RIBAS;755;;CENTRO;84600-010;GASOLINA;12/09/2024;6,44;;R$ / litro;IPIRANGA
S;PR;UNIAO DA VITORIA;POSTO E OFICINA NUNES LTDA; 81.638.116/0001-52;AVENIDA MANOEL RIBAS;755;;CENTRO;84600-010;GASOLINA ADITIVADA;12/09/2024;6,64;;R$ / litro;IPIRANGA
S;PR;UNIAO DA VITORIA;POSTO E OFICINA NUNES LTDA; 81.638.116/0001-52;AVENIDA MANOEL RIBAS;755;;CENTRO;84600-010;ETANOL;12/09/2024;4,39;;R$ / litro;IPIRANGA
S;PR;UNIAO DA VITORIA;ABASTECEDORA GRANDE RIO LTDA; 77.700.334/0001-00;AVENIDA MANOEL RIBAS;1257;;CENTRO;84600-000;GASOLINA;12/09/2024;6,41;;R$ / litro;VIBRA
S;PR;UNIAO DA VITORIA;ABASTECEDORA GRANDE RIO LTDA; 77.700.334/0001-00;AVENIDA MANOEL RIBAS;1257;;CENTRO;84600-000;GASOLINA ADITIVADA;12/09/2024;6,51;;R$ / litro;VIBRA
S;PR;UNIAO DA VITORIA;ABASTECEDORA GRANDE RIO LTDA; 77.700.334/0001-00;AVENIDA MANOEL RIBAS;1257;;CENTRO;84600-000;ETANOL;12/09/2024;4,41;;R$ / litro;VIBRA
S;PR;UNIAO DA VITORIA;AUTO POSTO IPIRANGA LTDA; 81.642.308/0001-32;AVENIDA MANOEL RIBAS;988;;CENTRO;84600-010;GASOLINA;12/09/2024;6,49;;R$ / litro;IPIRANGA
S;PR;UNIAO DA VITORIA;AUTO POSTO IPIRANGA LTDA; 81.642.308/0001-32;AVENIDA MANOEL RIBAS;988;;CENTRO;84600-010;GASOLINA ADITIVADA;12/09/2024;6,59;;R$ / litro;IPIRANGA
S;PR;UNIAO DA VITORIA;AUTO POSTO IPIRANGA LTDA; 81.642.308/0001-32;AVENIDA MANOEL RIBAS;988;;CENTRO;84600-010;ETANOL;12/09/2024;4,49;;R$ / litro;IPIRANGA
S;PR;UNIAO DA VITORIA;AUTO POSTO OCHOVE LTDA; 75.690.503/0003-05;AVENIDA MANOEL RIBAS;1408;;CENTRO;84600-000;GASOLINA;12/09/2024;6,39;;R$ / litro;POTENCIAL
S;PR;UNIAO DA VITORIA;AUTO POSTO OCHOVE LTDA; 75.690.503/0003-05;AVENIDA MANOEL RIBAS;1408;;CENTRO;84600-000;GASOLINA ADITIVADA;12/09/2024;6,46;;R$ / litro;POTENCIAL
S;PR;UNIAO DA VITORIA;AUTO POSTO OCHOVE LTDA; 75.690.503/0003-05;AVENIDA MANOEL RIBAS;1408;;CENTRO;84600-000;ETANOL;12/09/2024;4,39;;R$ / litro;POTENCIAL
SE;RJ;ANGRA DOS REIS;AUTO POSTO ROBALO LTDA.; 07.817.563/0001-16;RODOVIA GOVERNADOR MÁRIO COVAS;1;KM 513;FRADE;23903-000;GASOLINA;09/09/2024;6,44;;R$ / litro;ALE
SE;RJ;ANGRA DOS REIS;AUTO POSTO ROBALO LTDA.; 07.817.563/0001-16;RODOVIA GOVERNADOR MÁRIO COVAS;1;KM 513;FRADE;23903-000;GASOLINA ADITIVADA;09/09/2024;6,54;;R$ / litro;ALE
SE;RJ;ANGRA DOS REIS;AUTO POSTO ROBALO LTDA.; 07.817.563/0001-16;RODOVIA GOVERNADOR MÁRIO COVAS;1;KM 513;FRADE;23903-000;ETANOL;09/09/2024;5,05;;R$ / litro;ALE
SE;RJ;ANGRA DOS REIS;IMPERIAL ANGRA AUTO POSTO LTDA; 05.547.553/0001-82;RUA JOSE BELMIRO DA PAIXAO;210;;PARQUE DAS PALMEIRAS;23906-425;GASOLINA;12/09/2024;6,58;;R$ / litro;RAIZEN
SE;RJ;ANGRA DOS REIS;IMPERIAL ANGRA AUTO POSTO LTDA; 05.547.553/0001-82;RUA JOSE BELMIRO DA PAIXAO;210;;PARQUE DAS PALMEIRAS;23906-425;GASOLINA ADITIVADA;12/09/2024;6,78;;R$ / litro;RAIZEN
SE;RJ;ANGRA DOS REIS;IMPERIAL ANGRA AUTO POSTO LTDA; 05.547.553/0001-82;RUA JOSE BELMIRO DA PAIXAO;210;;PARQUE DAS PALMEIRAS;23906-425;ETANOL;12/09/2024;5,15;;R$ / litro;RAIZEN
SE;RJ;ANGRA DOS REIS;AUTO POSTO CHOPOTRES LTDA; 29.804.838/0001-10;RODOVIA GOVERNADOR MARIO COVAS;S/N;KM 510;FRADE;23946-000;GASOLINA;09/09/2024;6,49;;R$ / litro;VIBRA
SE;RJ;ANGRA DOS REIS;AUTO POSTO CHOPOTRES LTDA; 29.804.838/0001-10;RODOVIA GOVERNADOR MARIO COVAS;S/N;KM 510;FRADE;23946-000;GASOLINA ADITIVADA;09/09/2024;6,59;;R$ / litro;VIBRA
SE;RJ;ANGRA DOS REIS;POSTO DE GASOLINA PARQUE PEREQUE LTDA; 03.392.872/0001-30;RUA DO AREAL;294;;PARQUE PEREQUE (MAMBUCABA);23953-030;GASOLINA;09/09/2024;6,52;;R$ / litro;RAIZEN
SE;RJ;ANGRA DOS REIS;POSTO DE GASOLINA PARQUE PEREQUE LTDA; 03.392.872/0001-30;RUA DO AREAL;294;;PARQUE PEREQUE (MAMBUCABA);23953-030;GASOLINA ADITIVADA;09/09/2024;6,79;;R$ / litro;RAIZEN
SE;RJ;ANGRA DOS REIS;POSTO DE GASOLINA PARQUE PEREQUE LTDA; 03.392.872/0001-30;RUA DO AREAL;294;;PARQUE PEREQUE (MAMBUCABA);23953-030;ETANOL;09/09/2024;5,04;;R$ / litro;RAIZEN
SE;RJ;ANGRA DOS REIS;AUTO POSTO ESAL LTDA.; 02.409.350/0001-31;RUA LUIZ ELIAS MIGUEL;90;LOTE  4 A 6 E 11          QUADRA01;PARQUE DAS PALMEIRAS;23906-400;GASOLINA;11/09/2024;6,49;;R$ / litro;IPIRANGA
SE;RJ;ANGRA DOS REIS;AUTO POSTO ESAL LTDA.; 02.409.350/0001-31;RUA LUIZ ELIAS MIGUEL;90;LOTE  4 A 6 E 11          QUADRA01;PARQUE DAS PALMEIRAS;23906-400;GASOLINA ADITIVADA;11/09/2024;6,74;;R$ / litro;IPIRANGA
SE;RJ;ARARUAMA;CENTRO AUTOMOTIVO PRAIA DOS COQUEIROS LTDA; 09.158.471/0001-05;RODOVIA AMARAL PEIXOTO;90031;KM    88;PRAIA DOS COQUEIROS;28970-000;GASOLINA;10/09/2024;6,19;;R$ / litro;BRANCA
SE;RJ;ARARUAMA;CENTRO AUTOMOTIVO PRAIA DOS COQUEIROS LTDA; 09.158.471/0001-05;RODOVIA AMARAL PEIXOTO;90031;KM    88;PRAIA DOS COQUEIROS;28970-000;GASOLINA ADITIVADA;10/09/2024;6,19;;R$ / litro;BRANCA
SE;RJ;ARARUAMA;CENTRO AUTOMOTIVO PRAIA DOS COQUEIROS LTDA; 09.158.471/0001-05;RODOVIA AMARAL PEIXOTO;90031;KM    88;PRAIA DOS COQUEIROS;28970-000;ETANOL;10/09/2024;4,39;;R$ / litro;BRANCA
SE;RJ;ARARUAMA;GARCIA TINOCO COMERCIO DE COMBUSTIVEIS LTDA; 08.090.418/0001-49;RODOVIA AMARAL PEIXOTO;S/N;LOTEAMENTO PARQUE NOVO HORIZONTE, LOTES 01 A 07;PARATI;28970-000;GASOLINA;10/09/2024;5,89;;R$ / litro;RAIZEN
SE;RJ;ARARUAMA;GARCIA TINOCO COMERCIO DE COMBUSTIVEIS LTDA; 08.090.418/0001-49;RODOVIA AMARAL PEIXOTO;S/N;LOTEAMENTO PARQUE NOVO HORIZONTE, LOTES 01 A 07;PARATI;28970-000;GASOLINA ADITIVADA;10/09/2024;5,99;;R$ / litro;RAIZEN
